,enrolled_course,referral_ccm_website,referral_social_media,referral_community_event,referral_family_or_friend,referral_current_ccm_student,referral_ccm_alumni,referral_hs_teacher,referral_hs_counselor,referral_app_ad,referral_employer,referral_billboard,referral_tv,referral_radio,referral_other,impact_cost,impact_location,impact_choice_programs,impact_online_offerings,impact_family_friend_referral,impact_faculty_staff,impact_reputation,impact_financial_aid,impact_scholarships,impact_class_sizes,impact_ec_opps,impact_transfer_credits,impact_neg_experience,impact_nj_stars_program,impact_transfer_ccm_credits,impact_hs_credit,participation_open_house,participation_decision_day,participation_info_session,participation_titans_tuesday,participation_women_who_dare,participation_reg_college_fair,participation_hs_sharetime_info_session,participation_challenger_program,participation_cybersec_program,participation_info_session_hs,participation_campus_visit_hs,participation_campus_visit_individual,participation_workforce_development_class,participation_corporate_training,participation_teen_arts_festival,participation_summer_camp,impact_hs_computing_class,impact_hs_computing_club,impact_computing_competitions,impact_afterschool_computing_program,impact_summer_computing_program,impact_ap_computing_class,impact_dual_enrollment_computing_class,impact_family_friend_influence,impact_family_friend_computing_field,impact_hs_teacher_counselor,impact_employer_influence,impact_current_ccm_student,impact_work_experience,impact_other,enrolled_degree_program,motivation_job,motivation_transfer_bachelor,motivation_transfer_hs_credits,motivation_career_advancement,motivation_career_change,motivation_professional_development,motivation_job_displacement,motivation_relocation,motivation_keep_current,motivation_it_certifications,motivation_financial,motivation_personal_enrichment,info_source_hs_guidance_counselor,info_source_hs_teacher,info_source_ccm_website,info_source_ccm_admissions,info_source_ccm_advisor,info_source_employer,info_source_ccm_workforce_development,info_source_nj_workforce_development,info_source_other,interest_in_more_classes,explanation_interest_in_classes,gender,race_ethnicity,Age
135,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Non Degree Seeking,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,4.0,"It is a useful and interesting field to learn, there is no limit to the complexity which can be granted to the field given the right person.",Man,Multi-Racial,19-20
136,CMP 128 Computer Science I,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Man,White/Caucasian,21-24
137,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,Don't recall,No,No,No,No,No,No,No,No Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Digital Media Technology,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,Not Answered,Not Answered,Man,White/Caucasian,18 and younger
138,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,Don't recall,No,No,No,No,No,No,No,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Digital Media Technology,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,Not Answered,Not Answered,Man,White/Caucasian,18 and younger
139,CMP 128 Computer Science I,Yes,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,High Impact,High Impact,High Impact,Not Answered,High Impact,Some Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Some Impact,High Impact,High Impact,Yes,No,Yes,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,High Impact,High Impact,High Impact,Not Answered,No Impact,Not Answered,Not Answered,EDAM,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,4.0,Programming is very fun to me but it is not something I would like to spend my life doing maybe for fun on the side for my own projects but not under stress of deadlines.,Man,White/Caucasian,18 and younger
140,CMP 128 Computer Science I,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,Yes,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,EDAM,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,3.0,It is very interesting but complex at the same time.,Man,White/Caucasian,18 and younger
141,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,High Impact,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,EDAM,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,3.0,"I think computing is interesting, but I feel it is not very important for what I'm interested in doing in the future.",Man,Multi-Racial,18 and younger
142,CMP 128 Computer Science I,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Business,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,2.0,They are very cool and interesting but the information is hard to understand and maintain to be as successful as I'd like to be,Man,White/Caucasian,19-20
143,CMP 128 Computer Science I,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,Computer Science,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Not Answered,Not Answered,Woman,Asian,35-64
144,CMP 128 Computer Science I,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,Not Answered,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Non Degree Seeking,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,5.0,I want to major in CS,Woman,Asian,18 and younger
145,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Not Answered,High Impact,Some Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,EDAM,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,5.0,"I like what I have learned so far, as being able to take a course like this at CCM instead of my high school gives not just freedom, but opportunities as well. I would like to take another computing class because I want to go to college for engineering.",Man,White/Caucasian,18 and younger
146,CMP 128 Computer Science I,No,No,No,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,High Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,Non Degree Seeking,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,3.0,I want to further my programming skills,Woman,Asian,18 and younger
147,CMP 128 Computer Science I,No,Yes,Yes,Yes,No,No,No,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Challenger Program,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Not Answered,Not Answered,Woman,Hispanic or Latino,18 and younger
148,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Yes,Some Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,High Impact,Information Technology,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Not Answered,Not Answered,Man,Hispanic or Latino,18 and younger
149,CMP 239 Internet & Web Page Design,No,No,No,Yes,No,No,No,Yes,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,No Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,Yes,Not Answered,Not Answered,Man,Hispanic or Latino,18 and younger
150,CMP 128 Computer Science I,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Not Answered,High Impact,High Impact,No Impact,High Impact,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,High Impact,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Engineering,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,1.0,It's just not for me. I like the idea of knowing more about computer science but it is just not what I'm interested in.,Man,White/Caucasian,18 and younger
151,CMP 130 Intro to IT,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Information Technology,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Not Answered,Not Answered,Man,White/Caucasian,18 and younger
152,CMP 130 Intro to IT,No,No,No,Yes,No,Don't recall,Yes,Yes,No,No,No,No,No,Don't recall,Some Impact,Not Answered,High Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Not Answered,Some Impact,Not Answered,Not Answered,High Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,No,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Don't recall,Not Answered,Not Answered,Prefer not to say,White/Caucasian,18 and younger
153,CMP 120 Foundations of Information Security,Don't recall,Don't recall,Yes,Yes,Don't recall,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Not Answered,Not Answered,Man,Asian,19-20
154,CMP 120 Foundations of Information Security,Yes,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Don't recall,Not Answered,High Impact,High Impact,High Impact,Not Answered,Not Answered,High Impact,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Some Impact,Not Answered,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Some Impact,Not Answered,Not Answered,Not Answered,High Impact,Not Answered,Not Answered,Information Technology,Yes,No,No,Yes,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Not Answered,Not Answered,Woman,Hispanic or Latino,35-64
155,CMP 128 Computer Science I,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,Some Impact,Some Impact,High Impact,High Impact,No Impact,High Impact,High Impact,Not Answered,Not Answered,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,Not Answered,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Not Answered,Not Answered,Some Impact,Not Answered,Not Answered,Not Answered,Some Impact,Some Impact,Not Answered,Not Answered,Not Answered,Not Answered,CIS Game Development Option,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Don't recall,Don't recall,Yes,Yes,Yes,No,Don't recall,No,Don't recall,Not Answered,Not Answered,Man,White/Caucasian,19-20
156,CMP 131 Fundamentals of Programming (Python),Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,High Impact,Some Impact,High Impact,No Impact,No Impact,High Impact,No Impact,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,Some Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Information Technology,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Don't recall,Not Answered,Not Answered,Woman,Hispanic or Latino,18 and younger
157,CMP 131 Fundamentals of Programming (Python),No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,Don't recall,High Impact,High Impact,Some Impact,Not Answered,Some Impact,Not Answered,Not Answered,Not Answered,No Impact,Some Impact,Not Answered,High Impact,High Impact,Not Answered,High Impact,Not Answered,Yes,No,Not Sure,No,No,No,No,No,No,Not Sure,Yes,Not Sure,No,No,No,No,Some Impact,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,High Impact,Some Impact,Some Impact,Not Answered,Some Impact,Not Answered,Not Answered,Information Technology,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Don't recall,Don't recall,Don't recall,Yes,Don't recall,No,No,No,Don't recall,Not Answered,Not Answered,Man,White/Caucasian,21-24
158,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Business,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,4.0,I like computers,Man,White/Caucasian,25-34
159,CMP 128 Computer Science I,No,No,Don't recall,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,High Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Man,White/Caucasian,21-24
160,CMP 239 Internet & Web Page Design,Yes,Don't recall,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,High Impact,High Impact,High Impact,High Impact,Some Impact,Some Impact,Some Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,High Impact,Graphics Design,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,3.0,"Im down to take another class, but its also not a big deal if I don't since I'm only really interested in the stuff that will help my major or forward my hobbies,  If there is room in my schedule I would definitely take another class though.",Man,White/Caucasian,19-20
161,CMP 239 Internet & Web Page Design,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,High Impact,High Impact,High Impact,High Impact,High Impact,Some Impact,High Impact,High Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No Impact,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Graphic Design,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,3.0,IM down to take another but it would not hurt me to not take another.  Its a cool subject so if my schedule is free I would take another,Man,White/Caucasian,19-20
162,CMP 128 Computer Science I,Don't recall,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Some Impact,High Impact,Some Impact,Not Answered,Not Answered,Not Answered,High Impact,High Impact,High Impact,Not Answered,High Impact,High Impact,Not Answered,Not Answered,Not Answered,Not Answered,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Not Answered,No Impact,No Impact,No Impact,Not Answered,Not Answered,Not Answered,Computer Science,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Not Answered,Not Answered,Man,White/Caucasian,19-20
163,CMP 128 Computer Science I,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,High Impact,High Impact,Some Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Computer Science,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Man,Hispanic or Latino,18 and younger
164,CMP 128 Computer Science I,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No Impact,Some Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,High Impact,Yes,No,Yes,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,High Impact,Some Impact,No Impact,No Impact,High Impact,No Impact,No Impact,No Impact,No Impact,Undecided,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,3.0,I am more involved in online computer design rather than the computing,Man,White/Caucasian,18 and younger
165,CMP 128 Computer Science I,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,No Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Not Answered,Some Impact,Some Impact,No Impact,Not Answered,Not Answered,No Impact,Some Impact,High Impact,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,Some Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,ShareTime CSIP Program,Yes,Yes,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,Yes,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Don't recall,Not Answered,Not Answered,Man,White/Caucasian,18 and younger
166,CMP 128 Computer Science I,No,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,High Impact,High Impact,High Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,High Impact,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Challenger Program,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Not Answered,Not Answered,Man,Multi-Racial,18 and younger
167,CMP 128 Computer Science I,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,Some Impact,Some Impact,No Impact,Some Impact,Some Impact,No Impact,No Impact,Some Impact,High Impact,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Some Impact,No Impact,No Impact,No Impact,No Impact,Some Impact,No Impact,Some Impact,No Impact,No Impact,No Impact,No Impact,No Impact,No Impact,Dual Enrollment Student,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,Not Answered,5.0,I am interested in taking another computing class because I want to pursue a career in computer science to be a software programmer.,Man,Hispanic or Latino,18 and younger
